ClinicID,ClinicName,Date,AppointmentCount,DayOfWeek,DayName,Day,Month,MonthName,Quarter,Year,WeekOfYear,IsWeekend,IsHoliday,HolidayName,SeasonFlag,Lag_1,Lag_7,Lag_14,Lag_28,RollingMean_7,RollingMean_14,RollingMean_28
3,Nexora Care - Downtown Express,2025-05-31,49,5,Saturday,31,5,May,2,2025,22,1,False,No Holiday,Allergy Season,41.0,33.0,24.0,36.0,32.42857142857143,35.857142857142854,36.285714285714285
3,Nexora Care - Downtown Express,2025-06-01,34,6,Sunday,1,6,June,2,2025,22,1,False,No Holiday,Standard,49.0,20.0,23.0,20.0,34.714285714285715,37.642857142857146,36.75
3,Nexora Care - Downtown Express,2025-06-02,63,0,Monday,2,6,June,2,2025,23,0,False,No Holiday,Standard,34.0,1.0,40.0,34.0,36.714285714285715,38.42857142857143,37.25
3,Nexora Care - Downtown Express,2025-06-03,47,1,Tuesday,3,6,June,2,2025,23,0,False,No Holiday,Standard,63.0,45.0,57.0,39.0,45.57142857142857,40.07142857142857,38.285714285714285
3,Nexora Care - Downtown Express,2025-06-04,49,2,Wednesday,4,6,June,2,2025,23,0,False,No Holiday,Standard,47.0,53.0,54.0,38.0,45.857142857142854,39.357142857142854,38.57142857142857
3,Nexora Care - Downtown Express,2025-06-05,47,3,Thursday,5,6,June,2,2025,23,0,False,No Holiday,Standard,49.0,34.0,38.0,38.0,45.285714285714285,39.0,38.964285714285715
3,Nexora Care - Downtown Express,2025-06-06,33,4,Friday,6,6,June,2,2025,23,0,False,No Holiday,Standard,47.0,41.0,39.0,38.0,47.142857142857146,39.642857142857146,39.285714285714285
3,Nexora Care - Downtown Express,2025-06-07,32,5,Saturday,7,6,June,2,2025,23,1,False,No Holiday,Standard,33.0,49.0,33.0,26.0,46.0,39.214285714285715,39.107142857142854
3,Nexora Care - Downtown Express,2025-06-08,16,6,Sunday,8,6,June,2,2025,23,1,False,No Holiday,Standard,32.0,34.0,20.0,24.0,43.57142857142857,39.142857142857146,39.32142857142857
3,Nexora Care - Downtown Express,2025-06-09,43,0,Monday,9,6,June,2,2025,24,0,False,No Holiday,Standard,16.0,63.0,1.0,46.0,41.0,38.857142857142854,39.035714285714285
3,Nexora Care - Downtown Express,2025-06-10,40,1,Tuesday,10,6,June,2,2025,24,0,False,No Holiday,Standard,43.0,47.0,45.0,54.0,38.142857142857146,41.857142857142854,38.92857142857143
3,Nexora Care - Downtown Express,2025-06-11,37,2,Wednesday,11,6,June,2,2025,24,0,False,No Holiday,Standard,40.0,49.0,53.0,39.0,37.142857142857146,41.5,38.42857142857143
3,Nexora Care - Downtown Express,2025-06-12,32,3,Thursday,12,6,June,2,2025,24,0,False,No Holiday,Standard,37.0,47.0,34.0,36.0,35.42857142857143,40.357142857142854,38.357142857142854
3,Nexora Care - Downtown Express,2025-06-13,22,4,Friday,13,6,June,2,2025,24,0,False,No Holiday,Standard,32.0,33.0,41.0,46.0,33.285714285714285,40.214285714285715,38.214285714285715
3,Nexora Care - Downtown Express,2025-06-14,29,5,Saturday,14,6,June,2,2025,24,1,False,No Holiday,Standard,22.0,32.0,49.0,24.0,31.714285714285715,38.857142857142854,37.357142857142854
3,Nexora Care - Downtown Express,2025-06-15,19,6,Sunday,15,6,June,2,2025,24,1,False,No Holiday,Standard,29.0,16.0,34.0,23.0,31.285714285714285,37.42857142857143,37.535714285714285
3,Nexora Care - Downtown Express,2025-06-16,49,0,Monday,16,6,June,2,2025,25,0,False,No Holiday,Standard,19.0,43.0,63.0,40.0,31.714285714285715,36.357142857142854,37.392857142857146
3,Nexora Care - Downtown Express,2025-06-17,52,1,Tuesday,17,6,June,2,2025,25,0,False,No Holiday,Standard,49.0,40.0,47.0,57.0,32.57142857142857,35.357142857142854,37.714285714285715
3,Nexora Care - Downtown Express,2025-06-18,47,2,Wednesday,18,6,June,2,2025,25,0,False,No Holiday,Standard,52.0,37.0,49.0,54.0,34.285714285714285,35.714285714285715,37.535714285714285
3,Nexora Care - Downtown Express,2025-06-19,7,3,Thursday,19,6,June,2,2025,25,0,True,Juneteenth,Standard,47.0,32.0,47.0,38.0,35.714285714285715,35.57142857142857,37.285714285714285
3,Nexora Care - Downtown Express,2025-06-20,40,4,Friday,20,6,June,2,2025,25,0,False,No Holiday,Standard,7.0,22.0,33.0,39.0,32.142857142857146,32.714285714285715,36.17857142857143
3,Nexora Care - Downtown Express,2025-06-21,24,5,Saturday,21,6,June,2,2025,25,1,False,No Holiday,Standard,40.0,29.0,32.0,33.0,34.714285714285715,33.214285714285715,36.214285714285715
3,Nexora Care - Downtown Express,2025-06-22,27,6,Sunday,22,6,June,2,2025,25,1,False,No Holiday,Standard,24.0,19.0,16.0,20.0,34.0,32.642857142857146,35.892857142857146
3,Nexora Care - Downtown Express,2025-06-23,46,0,Monday,23,6,June,2,2025,26,0,False,No Holiday,Standard,27.0,49.0,43.0,1.0,35.142857142857146,33.42857142857143,36.142857142857146
3,Nexora Care - Downtown Express,2025-06-24,56,1,Tuesday,24,6,June,2,2025,26,0,False,No Holiday,Standard,46.0,52.0,40.0,45.0,34.714285714285715,33.642857142857146,37.75
3,Nexora Care - Downtown Express,2025-06-25,36,2,Wednesday,25,6,June,2,2025,26,0,False,No Holiday,Standard,56.0,47.0,37.0,53.0,35.285714285714285,34.785714285714285,38.142857142857146
3,Nexora Care - Downtown Express,2025-06-26,37,3,Thursday,26,6,June,2,2025,26,0,False,No Holiday,Standard,36.0,7.0,32.0,34.0,33.714285714285715,34.714285714285715,37.535714285714285
3,Nexora Care - Downtown Express,2025-06-27,47,4,Friday,27,6,June,2,2025,26,0,False,No Holiday,Standard,37.0,40.0,22.0,41.0,38.0,35.07142857142857,37.642857142857146
3,Nexora Care - Downtown Express,2025-06-28,33,5,Saturday,28,6,June,2,2025,26,1,False,No Holiday,Standard,47.0,24.0,29.0,49.0,39.0,36.857142857142854,37.857142857142854
3,Nexora Care - Downtown Express,2025-06-29,19,6,Sunday,29,6,June,2,2025,26,1,False,No Holiday,Standard,33.0,27.0,19.0,34.0,40.285714285714285,37.142857142857146,37.285714285714285
3,Nexora Care - Downtown Express,2025-06-30,40,0,Monday,30,6,June,2,2025,27,0,False,No Holiday,Standard,19.0,46.0,49.0,63.0,39.142857142857146,37.142857142857146,36.75
3,Nexora Care - Downtown Express,2025-07-01,52,1,Tuesday,1,7,July,3,2025,27,0,False,No Holiday,Standard,40.0,56.0,52.0,47.0,38.285714285714285,36.5,35.92857142857143
3,Nexora Care - Downtown Express,2025-07-02,39,2,Wednesday,2,7,July,3,2025,27,0,False,No Holiday,Standard,52.0,36.0,47.0,49.0,37.714285714285715,36.5,36.107142857142854
3,Nexora Care - Downtown Express,2025-07-03,47,3,Thursday,3,7,July,3,2025,27,0,False,No Holiday,Standard,39.0,37.0,7.0,47.0,38.142857142857146,35.92857142857143,35.75
3,Nexora Care - Downtown Express,2025-07-04,4,4,Friday,4,7,July,3,2025,27,0,True,Independence Day,Standard,47.0,47.0,40.0,33.0,39.57142857142857,38.785714285714285,35.75
3,Nexora Care - Downtown Express,2025-07-05,32,5,Saturday,5,7,July,3,2025,27,1,False,No Holiday,Standard,4.0,33.0,24.0,32.0,33.42857142857143,36.214285714285715,34.714285714285715
3,Nexora Care - Downtown Express,2025-07-06,19,6,Sunday,6,7,July,3,2025,27,1,False,No Holiday,Standard,32.0,19.0,27.0,16.0,33.285714285714285,36.785714285714285,34.714285714285715
3,Nexora Care - Downtown Express,2025-07-07,41,0,Monday,7,7,July,3,2025,28,0,False,No Holiday,Standard,19.0,40.0,46.0,43.0,33.285714285714285,36.214285714285715,34.82142857142857
3,Nexora Care - Downtown Express,2025-07-08,37,1,Tuesday,8,7,July,3,2025,28,0,False,No Holiday,Standard,41.0,52.0,56.0,40.0,33.42857142857143,35.857142857142854,34.75
3,Nexora Care - Downtown Express,2025-07-09,48,2,Wednesday,9,7,July,3,2025,28,0,False,No Holiday,Standard,37.0,39.0,36.0,37.0,31.285714285714285,34.5,34.642857142857146
3,Nexora Care - Downtown Express,2025-07-10,39,3,Thursday,10,7,July,3,2025,28,0,False,No Holiday,Standard,48.0,47.0,37.0,32.0,32.57142857142857,35.357142857142854,35.035714285714285
3,Nexora Care - Downtown Express,2025-07-11,36,4,Friday,11,7,July,3,2025,28,0,False,No Holiday,Standard,39.0,4.0,47.0,22.0,31.428571428571427,35.5,35.285714285714285
3,Nexora Care - Downtown Express,2025-07-12,27,5,Saturday,12,7,July,3,2025,28,1,False,No Holiday,Standard,36.0,32.0,33.0,29.0,36.0,34.714285714285715,35.785714285714285
3,Nexora Care - Downtown Express,2025-07-13,22,6,Sunday,13,7,July,3,2025,28,1,False,No Holiday,Standard,27.0,19.0,19.0,19.0,35.285714285714285,34.285714285714285,35.714285714285715
3,Nexora Care - Downtown Express,2025-07-14,39,0,Monday,14,7,July,3,2025,29,0,False,No Holiday,Standard,22.0,41.0,40.0,49.0,35.714285714285715,34.5,35.82142857142857
3,Nexora Care - Downtown Express,2025-07-15,47,1,Tuesday,15,7,July,3,2025,29,0,False,No Holiday,Standard,39.0,37.0,52.0,52.0,35.42857142857143,34.42857142857143,35.464285714285715
3,Nexora Care - Downtown Express,2025-07-16,54,2,Wednesday,16,7,July,3,2025,29,0,False,No Holiday,Standard,47.0,48.0,39.0,47.0,36.857142857142854,34.07142857142857,35.285714285714285
3,Nexora Care - Downtown Express,2025-07-17,48,3,Thursday,17,7,July,3,2025,29,0,False,No Holiday,Standard,54.0,39.0,47.0,7.0,37.714285714285715,35.142857142857146,35.535714285714285
3,Nexora Care - Downtown Express,2025-07-18,31,4,Friday,18,7,July,3,2025,29,0,False,No Holiday,Standard,48.0,36.0,4.0,40.0,39.0,35.214285714285715,37.0
3,Nexora Care - Downtown Express,2025-07-19,25,5,Saturday,19,7,July,3,2025,29,1,False,No Holiday,Standard,31.0,27.0,32.0,24.0,38.285714285714285,37.142857142857146,36.67857142857143
3,Nexora Care - Downtown Express,2025-07-20,19,6,Sunday,20,7,July,3,2025,29,1,False,No Holiday,Standard,25.0,22.0,19.0,27.0,38.0,36.642857142857146,36.714285714285715
3,Nexora Care - Downtown Express,2025-07-21,52,0,Monday,21,7,July,3,2025,30,0,False,No Holiday,Standard,19.0,39.0,41.0,46.0,37.57142857142857,36.642857142857146,36.42857142857143
3,Nexora Care - Downtown Express,2025-07-22,52,1,Tuesday,22,7,July,3,2025,30,0,False,No Holiday,Standard,52.0,47.0,37.0,56.0,39.42857142857143,37.42857142857143,36.642857142857146
3,Nexora Care - Downtown Express,2025-07-23,36,2,Wednesday,23,7,July,3,2025,30,0,False,No Holiday,Standard,52.0,54.0,48.0,36.0,40.142857142857146,38.5,36.5
3,Nexora Care - Downtown Express,2025-07-24,44,3,Thursday,24,7,July,3,2025,30,0,False,No Holiday,Standard,36.0,48.0,39.0,37.0,37.57142857142857,37.642857142857146,36.5
3,Nexora Care - Downtown Express,2025-07-25,44,4,Friday,25,7,July,3,2025,30,0,False,No Holiday,Standard,44.0,31.0,36.0,47.0,37.0,38.0,36.75
3,Nexora Care - Downtown Express,2025-07-26,40,5,Saturday,26,7,July,3,2025,30,1,False,No Holiday,Standard,44.0,25.0,27.0,33.0,38.857142857142854,38.57142857142857,36.642857142857146
3,Nexora Care - Downtown Express,2025-07-27,31,6,Sunday,27,7,July,3,2025,30,1,False,No Holiday,Standard,40.0,19.0,22.0,19.0,41.0,39.5,36.892857142857146
3,Nexora Care - Downtown Express,2025-07-28,38,0,Monday,28,7,July,3,2025,31,0,False,No Holiday,Standard,31.0,52.0,39.0,40.0,42.714285714285715,40.142857142857146,37.32142857142857
3,Nexora Care - Downtown Express,2025-07-29,33,1,Tuesday,29,7,July,3,2025,31,0,False,No Holiday,Standard,38.0,52.0,47.0,52.0,40.714285714285715,40.07142857142857,37.25
3,Nexora Care - Downtown Express,2025-07-30,43,2,Wednesday,30,7,July,3,2025,31,0,False,No Holiday,Standard,33.0,36.0,54.0,39.0,38.0,39.07142857142857,36.57142857142857
3,Nexora Care - Downtown Express,2025-07-31,33,3,Thursday,31,7,July,3,2025,31,0,False,No Holiday,Standard,43.0,44.0,48.0,47.0,39.0,38.285714285714285,36.714285714285715
3,Nexora Care - Downtown Express,2025-08-01,40,4,Friday,1,8,August,3,2025,31,0,False,No Holiday,Standard,33.0,44.0,31.0,4.0,37.42857142857143,37.214285714285715,36.214285714285715
3,Nexora Care - Downtown Express,2025-08-02,26,5,Saturday,2,8,August,3,2025,31,1,False,No Holiday,Standard,40.0,40.0,25.0,32.0,36.857142857142854,37.857142857142854,37.5
3,Nexora Care - Downtown Express,2025-08-03,14,6,Sunday,3,8,August,3,2025,31,1,False,No Holiday,Standard,26.0,31.0,19.0,19.0,34.857142857142854,37.92857142857143,37.285714285714285
3,Nexora Care - Downtown Express,2025-08-04,52,0,Monday,4,8,August,3,2025,32,0,False,No Holiday,Standard,14.0,38.0,52.0,41.0,32.42857142857143,37.57142857142857,37.107142857142854
3,Nexora Care - Downtown Express,2025-08-05,46,1,Tuesday,5,8,August,3,2025,32,0,False,No Holiday,Standard,52.0,33.0,52.0,37.0,34.42857142857143,37.57142857142857,37.5
3,Nexora Care - Downtown Express,2025-08-06,48,2,Wednesday,6,8,August,3,2025,32,0,False,No Holiday,Standard,46.0,43.0,36.0,48.0,36.285714285714285,37.142857142857146,37.82142857142857
3,Nexora Care - Downtown Express,2025-08-07,45,3,Thursday,7,8,August,3,2025,32,0,False,No Holiday,Standard,48.0,33.0,44.0,39.0,37.0,38.0,37.82142857142857
3,Nexora Care - Downtown Express,2025-08-08,44,4,Friday,8,8,August,3,2025,32,0,False,No Holiday,Standard,45.0,40.0,44.0,36.0,38.714285714285715,38.07142857142857,38.035714285714285
3,Nexora Care - Downtown Express,2025-08-09,32,5,Saturday,9,8,August,3,2025,32,1,False,No Holiday,Standard,44.0,26.0,40.0,27.0,39.285714285714285,38.07142857142857,38.32142857142857
3,Nexora Care - Downtown Express,2025-08-10,19,6,Sunday,10,8,August,3,2025,32,1,False,No Holiday,Standard,32.0,14.0,31.0,22.0,40.142857142857146,37.5,38.5
3,Nexora Care - Downtown Express,2025-08-11,33,0,Monday,11,8,August,3,2025,33,0,False,No Holiday,Standard,19.0,52.0,38.0,39.0,40.857142857142854,36.642857142857146,38.392857142857146
3,Nexora Care - Downtown Express,2025-08-12,45,1,Tuesday,12,8,August,3,2025,33,0,False,No Holiday,Standard,33.0,46.0,33.0,47.0,38.142857142857146,36.285714285714285,38.17857142857143
3,Nexora Care - Downtown Express,2025-08-13,42,2,Wednesday,13,8,August,3,2025,33,0,False,No Holiday,Standard,45.0,48.0,43.0,54.0,38.0,37.142857142857146,38.107142857142854
3,Nexora Care - Downtown Express,2025-08-14,44,3,Thursday,14,8,August,3,2025,33,0,False,No Holiday,Standard,42.0,45.0,33.0,48.0,37.142857142857146,37.07142857142857,37.67857142857143
3,Nexora Care - Downtown Express,2025-08-15,40,4,Friday,15,8,August,3,2025,33,0,False,No Holiday,Standard,44.0,44.0,40.0,31.0,37.0,37.857142857142854,37.535714285714285
3,Nexora Care - Downtown Express,2025-08-16,38,5,Saturday,16,8,August,3,2025,33,1,False,No Holiday,Standard,40.0,32.0,26.0,25.0,36.42857142857143,37.857142857142854,37.857142857142854
3,Nexora Care - Downtown Express,2025-08-17,24,6,Sunday,17,8,August,3,2025,33,1,False,No Holiday,Standard,38.0,19.0,14.0,19.0,37.285714285714285,38.714285714285715,38.32142857142857
3,Nexora Care - Downtown Express,2025-08-18,44,0,Monday,18,8,August,3,2025,34,0,False,No Holiday,Standard,24.0,33.0,52.0,52.0,38.0,39.42857142857143,38.5
3,Nexora Care - Downtown Express,2025-08-19,50,1,Tuesday,19,8,August,3,2025,34,0,False,No Holiday,Standard,44.0,45.0,46.0,52.0,39.57142857142857,38.857142857142854,38.214285714285715
3,Nexora Care - Downtown Express,2025-08-20,48,2,Wednesday,20,8,August,3,2025,34,0,False,No Holiday,Standard,50.0,42.0,48.0,36.0,40.285714285714285,39.142857142857146,38.142857142857146
3,Nexora Care - Downtown Express,2025-08-21,43,3,Thursday,21,8,August,3,2025,34,0,False,No Holiday,Standard,48.0,44.0,45.0,44.0,41.142857142857146,39.142857142857146,38.57142857142857
3,Nexora Care - Downtown Express,2025-08-22,40,4,Friday,22,8,August,3,2025,34,0,False,No Holiday,Standard,43.0,40.0,44.0,44.0,41.0,39.0,38.535714285714285
3,Nexora Care - Downtown Express,2025-08-23,39,5,Saturday,23,8,August,3,2025,34,1,False,No Holiday,Standard,40.0,38.0,32.0,40.0,41.0,38.714285714285715,38.392857142857146
3,Nexora Care - Downtown Express,2025-08-24,18,6,Sunday,24,8,August,3,2025,34,1,False,No Holiday,Standard,39.0,24.0,19.0,31.0,41.142857142857146,39.214285714285715,38.357142857142854
3,Nexora Care - Downtown Express,2025-08-25,44,0,Monday,25,8,August,3,2025,35,0,False,No Holiday,Standard,18.0,44.0,33.0,38.0,40.285714285714285,39.142857142857146,37.892857142857146
3,Nexora Care - Downtown Express,2025-08-26,42,1,Tuesday,26,8,August,3,2025,35,0,False,No Holiday,Standard,44.0,50.0,45.0,33.0,40.285714285714285,39.92857142857143,38.107142857142854
3,Nexora Care - Downtown Express,2025-08-27,46,2,Wednesday,27,8,August,3,2025,35,0,False,No Holiday,Standard,42.0,48.0,42.0,43.0,39.142857142857146,39.714285714285715,38.42857142857143
3,Nexora Care - Downtown Express,2025-08-28,51,3,Thursday,28,8,August,3,2025,35,0,False,No Holiday,Standard,46.0,43.0,44.0,33.0,38.857142857142854,40.0,38.535714285714285
3,Nexora Care - Downtown Express,2025-08-29,55,4,Friday,29,8,August,3,2025,35,0,False,No Holiday,Standard,51.0,40.0,40.0,40.0,40.0,40.5,39.17857142857143
3,Nexora Care - Downtown Express,2025-08-30,31,5,Saturday,30,8,August,3,2025,35,1,False,No Holiday,Standard,55.0,39.0,38.0,26.0,42.142857142857146,41.57142857142857,39.714285714285715
3,Nexora Care - Downtown Express,2025-08-31,33,6,Sunday,31,8,August,3,2025,35,1,False,No Holiday,Standard,31.0,18.0,24.0,14.0,41.0,41.07142857142857,39.892857142857146
3,Nexora Care - Downtown Express,2025-09-01,5,0,Monday,1,9,September,3,2025,36,0,True,Labor Day,Standard,33.0,44.0,44.0,52.0,43.142857142857146,41.714285714285715,40.57142857142857
3,Nexora Care - Downtown Express,2025-09-02,74,1,Tuesday,2,9,September,3,2025,36,0,False,No Holiday,Standard,5.0,42.0,50.0,46.0,37.57142857142857,38.92857142857143,38.892857142857146
3,Nexora Care - Downtown Express,2025-09-03,45,2,Wednesday,3,9,September,3,2025,36,0,False,No Holiday,Standard,74.0,46.0,48.0,48.0,42.142857142857146,40.642857142857146,39.892857142857146
3,Nexora Care - Downtown Express,2025-09-04,48,3,Thursday,4,9,September,3,2025,36,0,False,No Holiday,Standard,45.0,51.0,43.0,45.0,42.0,40.42857142857143,39.785714285714285
3,Nexora Care - Downtown Express,2025-09-05,45,4,Friday,5,9,September,3,2025,36,0,False,No Holiday,Standard,48.0,55.0,40.0,44.0,41.57142857142857,40.785714285714285,39.892857142857146
3,Nexora Care - Downtown Express,2025-09-06,21,5,Saturday,6,9,September,3,2025,36,1,False,No Holiday,Standard,45.0,31.0,39.0,32.0,40.142857142857146,41.142857142857146,39.92857142857143
3,Nexora Care - Downtown Express,2025-09-07,21,6,Sunday,7,9,September,3,2025,36,1,False,No Holiday,Standard,21.0,33.0,18.0,19.0,38.714285714285715,39.857142857142854,39.535714285714285
3,Nexora Care - Downtown Express,2025-09-08,43,0,Monday,8,9,September,3,2025,37,0,False,No Holiday,Standard,21.0,5.0,44.0,33.0,37.0,40.07142857142857,39.607142857142854
3,Nexora Care - Downtown Express,2025-09-09,46,1,Tuesday,9,9,September,3,2025,37,0,False,No Holiday,Standard,43.0,74.0,42.0,45.0,42.42857142857143,40.0,39.964285714285715
3,Nexora Care - Downtown Express,2025-09-10,45,2,Wednesday,10,9,September,3,2025,37,0,False,No Holiday,Standard,46.0,45.0,46.0,42.0,38.42857142857143,40.285714285714285,40.0
3,Nexora Care - Downtown Express,2025-09-11,40,3,Thursday,11,9,September,3,2025,37,0,False,No Holiday,Standard,45.0,48.0,51.0,44.0,38.42857142857143,40.214285714285715,40.107142857142854
3,Nexora Care - Downtown Express,2025-09-12,41,4,Friday,12,9,September,3,2025,37,0,False,No Holiday,Standard,40.0,45.0,55.0,40.0,37.285714285714285,39.42857142857143,39.964285714285715
3,Nexora Care - Downtown Express,2025-09-13,26,5,Saturday,13,9,September,3,2025,37,1,False,No Holiday,Standard,41.0,21.0,31.0,38.0,36.714285714285715,38.42857142857143,40.0
3,Nexora Care - Downtown Express,2025-09-14,23,6,Sunday,14,9,September,3,2025,37,1,False,No Holiday,Standard,26.0,21.0,33.0,24.0,37.42857142857143,38.07142857142857,39.57142857142857
3,Nexora Care - Downtown Express,2025-09-15,53,0,Monday,15,9,September,3,2025,38,0,False,No Holiday,Standard,23.0,43.0,5.0,44.0,37.714285714285715,37.357142857142854,39.535714285714285
3,Nexora Care - Downtown Express,2025-09-16,45,1,Tuesday,16,9,September,3,2025,38,0,False,No Holiday,Standard,53.0,46.0,74.0,50.0,39.142857142857146,40.785714285714285,39.857142857142854
3,Nexora Care - Downtown Express,2025-09-17,47,2,Wednesday,17,9,September,3,2025,38,0,False,No Holiday,Standard,45.0,45.0,45.0,48.0,39.0,38.714285714285715,39.67857142857143
3,Nexora Care - Downtown Express,2025-09-18,48,3,Thursday,18,9,September,3,2025,38,0,False,No Holiday,Standard,47.0,40.0,48.0,43.0,39.285714285714285,38.857142857142854,39.642857142857146
3,Nexora Care - Downtown Express,2025-09-19,44,4,Friday,19,9,September,3,2025,38,0,False,No Holiday,Standard,48.0,41.0,45.0,40.0,40.42857142857143,38.857142857142854,39.82142857142857
3,Nexora Care - Downtown Express,2025-09-20,32,5,Saturday,20,9,September,3,2025,38,1,False,No Holiday,Standard,44.0,26.0,21.0,39.0,40.857142857142854,38.785714285714285,39.964285714285715
3,Nexora Care - Downtown Express,2025-09-21,30,6,Sunday,21,9,September,3,2025,38,1,False,No Holiday,Standard,32.0,23.0,21.0,18.0,41.714285714285715,39.57142857142857,39.714285714285715
3,Nexora Care - Downtown Express,2025-09-22,43,0,Monday,22,9,September,3,2025,39,0,False,No Holiday,Standard,30.0,53.0,43.0,44.0,42.714285714285715,40.214285714285715,40.142857142857146
3,Nexora Care - Downtown Express,2025-09-23,40,1,Tuesday,23,9,September,3,2025,39,0,False,No Holiday,Standard,43.0,45.0,46.0,42.0,41.285714285714285,40.214285714285715,40.107142857142854
3,Nexora Care - Downtown Express,2025-09-24,43,2,Wednesday,24,9,September,3,2025,39,0,False,No Holiday,Standard,40.0,47.0,45.0,46.0,40.57142857142857,39.785714285714285,40.035714285714285
3,Nexora Care - Downtown Express,2025-09-25,36,3,Thursday,25,9,September,3,2025,39,0,False,No Holiday,Standard,43.0,48.0,40.0,51.0,40.0,39.642857142857146,39.92857142857143
3,Nexora Care - Downtown Express,2025-09-26,39,4,Friday,26,9,September,3,2025,39,0,False,No Holiday,Standard,36.0,44.0,41.0,55.0,38.285714285714285,39.357142857142854,39.392857142857146
3,Nexora Care - Downtown Express,2025-09-27,38,5,Saturday,27,9,September,3,2025,39,1,False,No Holiday,Standard,39.0,32.0,26.0,31.0,37.57142857142857,39.214285714285715,38.82142857142857
3,Nexora Care - Downtown Express,2025-09-28,26,6,Sunday,28,9,September,3,2025,39,1,False,No Holiday,Standard,38.0,30.0,23.0,33.0,38.42857142857143,40.07142857142857,39.07142857142857
3,Nexora Care - Downtown Express,2025-09-29,44,0,Monday,29,9,September,3,2025,40,0,False,No Holiday,Standard,26.0,43.0,53.0,5.0,37.857142857142854,40.285714285714285,38.82142857142857
3,Nexora Care - Downtown Express,2025-09-30,36,1,Tuesday,30,9,September,3,2025,40,0,False,No Holiday,Standard,44.0,40.0,45.0,74.0,38.0,39.642857142857146,40.214285714285715
3,Nexora Care - Downtown Express,2025-10-01,40,2,Wednesday,1,10,October,4,2025,40,0,False,No Holiday,Standard,36.0,43.0,47.0,45.0,37.42857142857143,39.0,38.857142857142854
3,Nexora Care - Downtown Express,2025-10-02,37,3,Thursday,2,10,October,4,2025,40,0,False,No Holiday,Standard,40.0,36.0,48.0,48.0,37.0,38.5,38.67857142857143
3,Nexora Care - Downtown Express,2025-10-03,45,4,Friday,3,10,October,4,2025,40,0,False,No Holiday,Standard,37.0,39.0,44.0,45.0,37.142857142857146,37.714285714285715,38.285714285714285
3,Nexora Care - Downtown Express,2025-10-04,45,5,Saturday,4,10,October,4,2025,40,1,False,No Holiday,Standard,45.0,38.0,32.0,21.0,38.0,37.785714285714285,38.285714285714285
3,Nexora Care - Downtown Express,2025-10-05,27,6,Sunday,5,10,October,4,2025,40,1,False,No Holiday,Standard,45.0,26.0,30.0,21.0,39.0,38.714285714285715,39.142857142857146
3,Nexora Care - Downtown Express,2025-10-06,56,0,Monday,6,10,October,4,2025,41,0,False,No Holiday,Standard,27.0,44.0,43.0,43.0,39.142857142857146,38.5,39.357142857142854
3,Nexora Care - Downtown Express,2025-10-07,53,1,Tuesday,7,10,October,4,2025,41,0,False,No Holiday,Standard,56.0,36.0,40.0,46.0,40.857142857142854,39.42857142857143,39.82142857142857
3,Nexora Care - Downtown Express,2025-10-08,44,2,Wednesday,8,10,October,4,2025,41,0,False,No Holiday,Standard,53.0,40.0,43.0,45.0,43.285714285714285,40.357142857142854,40.07142857142857
3,Nexora Care - Downtown Express,2025-10-09,46,3,Thursday,9,10,October,4,2025,41,0,False,No Holiday,Standard,44.0,37.0,36.0,40.0,43.857142857142854,40.42857142857143,40.035714285714285
3,Nexora Care - Downtown Express,2025-10-10,36,4,Friday,10,10,October,4,2025,41,0,False,No Holiday,Standard,46.0,45.0,39.0,41.0,45.142857142857146,41.142857142857146,40.25
3,Nexora Care - Downtown Express,2025-10-11,24,5,Saturday,11,10,October,4,2025,41,1,False,No Holiday,Standard,36.0,45.0,38.0,26.0,43.857142857142854,40.92857142857143,40.07142857142857
3,Nexora Care - Downtown Express,2025-10-12,24,6,Sunday,12,10,October,4,2025,41,1,False,No Holiday,Standard,24.0,27.0,26.0,23.0,40.857142857142854,39.92857142857143,40.0
3,Nexora Care - Downtown Express,2025-10-13,52,0,Monday,13,10,October,4,2025,42,0,False,No Holiday,Standard,24.0,56.0,44.0,53.0,40.42857142857143,39.785714285714285,40.035714285714285
3,Nexora Care - Downtown Express,2025-10-14,61,1,Tuesday,14,10,October,4,2025,42,0,False,No Holiday,Standard,52.0,53.0,36.0,45.0,39.857142857142854,40.357142857142854,40.0
3,Nexora Care - Downtown Express,2025-10-15,52,2,Wednesday,15,10,October,4,2025,42,0,False,No Holiday,Standard,61.0,44.0,40.0,47.0,41.0,42.142857142857146,40.57142857142857
3,Nexora Care - Downtown Express,2025-10-16,45,3,Thursday,16,10,October,4,2025,42,0,False,No Holiday,Standard,52.0,46.0,37.0,48.0,42.142857142857146,43.0,40.75
3,Nexora Care - Downtown Express,2025-10-17,43,4,Friday,17,10,October,4,2025,42,0,False,No Holiday,Standard,45.0,36.0,45.0,44.0,42.0,43.57142857142857,40.642857142857146
3,Nexora Care - Downtown Express,2025-10-18,40,5,Saturday,18,10,October,4,2025,42,1,False,No Holiday,Standard,43.0,24.0,45.0,32.0,43.0,43.42857142857143,40.607142857142854
3,Nexora Care - Downtown Express,2025-10-19,35,6,Sunday,19,10,October,4,2025,42,1,False,No Holiday,Standard,40.0,24.0,27.0,30.0,45.285714285714285,43.07142857142857,40.892857142857146
